7.169245341387152,324.226562
37.15273494253043,324.226562
67.16012773805605,324.226562
97.1617429256199,324.22656199999994
127.16413844265665,324.22656199999994
157.155683576084,324.22656199999994
187.16111553048364,324.226562
206.238281,335.15579629714244
206.23828099999997,365.1489205962504
206.238281,395.1491557041808
207.26501898187183,424.1289059999999
237.25747383822116,424.1289059999999
267.26440682061224,424.1289059999999
296.28125,423.14013740923974
296.28125,393.1521599121597
296.28125,363.15536943514905
296.28125,333.1581342719305
317.3584139996674,324.226562
347.36602674521055,324.226562
350.796875,297.6634826978538
350.796875,267.6635117268622
337.85271709884114,250.613281
307.85440436878656,250.613281
299.566406,228.90245138741156
299.566406,198.88456306604914
299.5664059999999,168.89983175015962
299.566406,138.88519165346415
299.566406,108.89358940466545
299.5664059999999,78.88904961690395
299.566406,48.89324239907783
299.566406,18.895929511792726
281.597684779963,6.871094
251.5909422720396,6.871094
221.58456317093615,6.871094
191.5869453060127,6.871094
169.37698507334403,21.670597856782614
152.39417151161393,46.395238712116836
135.40346054194188,71.12636539459203
118.41115694981444,95.85632977934264
101.4316405,120.574219
84.43721746340752,145.31380395691775
67.45658260601806,170.03136821899415
50.46507176863964,194.76282770431516
33.47582483776569,219.493079791584
16.489695989592732,244.2186395271725
7.160155999999999,271.32309449126944
7.160156,301.3200794558643

189.4714658028717,116.33201335020446
173.15447950931144,141.49819619767368
156.88798983485873,166.70237077320968
139.97274831264198,191.46190364804545
123.04009421032524,216.24891323183158
106.1218819512628,241.01386578640273
117.94091530144215,250.61328099999997
147.93380941624537,250.61328099999997
177.93717014532314,250.613281
207.93966139576514,250.613281
210.859375,223.53600647847918
210.859375,193.5398258361814
210.859375,163.53953722173367
210.859375,133.53727358893542
210.859375,103.53978299530294
201.95586134161377,97.52857958259582
