351.82031179708895,179.20257024395315
351.5306542558275,169.2200622687976
350.660263751557,159.24587878981168
349.21583017369994,149.36215681307925
347.2003533437627,139.57666237709478
344.61797143986996,129.91424487832572
341.47860174073924,120.41566040723015
337.7958827535743,111.12072004991983
333.5796652214711,102.05320809783336
328.84800675749705,93.25116662660768
323.61326082514864,84.73696919328563
317.8876801574986,76.53275840364881
311.69406923634875,68.67318367320568
305.0696765923128,61.2024991969738
298.0061192733659,54.11086679157555
290.5466177703517,47.444094906401325
282.72229970083947,41.22875111947147
274.55295145748283,35.47914712043413
266.0445825675396,30.201538125081445
257.26056361422764,25.435439463604364
248.20947668824277,21.184087459998516
238.92930401823378,17.465576601692376
229.459531883439,14.294503035167303
219.80874175687433,11.674104521109264
210.01682035781542,9.617086758189174
200.12445486074841,8.132381142922222
190.17274250078202,7.2250085846481324
180.1693441378047,6.895828892522021
170.18990653940108,7.145934053209962
160.22524624174588,7.975125342141365
150.31671939509044,9.382563288537403
140.52145451539704,11.359644469021609
130.84778680203283,13.904109670940366
121.33645132714537,17.00612766558849
112.02724759482099,20.652142071021913
102.94393101300437,24.83232140145087
94.12454460660048,29.52868477879087
85.59144098396987,34.72889448296709
77.36674207244462,40.42071334123642
69.48511475573304,46.58140613344112
61.978683811223455,53.18521629650223
54.87165823717809,60.20884404409239
48.1729774435787,67.64453396388892
41.924869943605984,75.44661430873526
36.14165875241367,83.59528698421637
30.837873762057995,92.07030343450329
26.035725459865986,100.83632761768594
21.74095431645858,109.88603338450123
17.991551950477596,119.13634616212464
14.777549934422284,128.6085760566264
12.119319019614148,138.2479158115134
10.023923313557027,148.02985590473344
8.5003809015198,157.91368642586195
7.553802855588717,167.8582786714032
7.1850093570932865,177.85591511194096
7.396462225857254,187.85581349586093
8.187606564662337,197.8267894243287
9.55480175849634,207.72700010219046
11.49409561805847,217.53210257128217
14.001362968561757,227.2172873535
17.061337113214194,236.72631169750753
20.670583356854262,246.05065145269668
24.814670693342272,255.15074051158712
29.483748379582437,264.00280420153285
34.650107958866755,272.5553603817819
40.30872935702878,280.80100565611565
46.43690883897172,288.70500838370475
53.008917915704686,296.23516953557294
60.01563788219152,303.3808754085981
67.41517229353553,310.09962782704616
75.19453028605528,316.38004301210333
83.32192082725034,322.19623852263555
91.77713887541205,327.5337090977136
100.52492119417593,332.37021225496903
109.54294682851052,336.6934233744707
118.79329580762361,340.4851332720233
128.2522127235705,343.73551046183707
137.8799683014139,346.4307483935562
147.65207327419037,348.56379866546433
157.5278495695429,350.1255948774127
167.4661882612753,351.11097251088387
177.45936731377319,351.51918520901825
187.4625677727039,351.34740371310164
197.4231051128491,350.5973382798882
207.33105938813063,349.27001407177244
217.16155438463576,347.3665269548035
226.84158122718497,344.90177751119984
236.37862560974358,341.874661512569
245.71677585049346,338.30220917980216
254.83227654148996,334.1942519986891
263.6870238403368,329.56865555443363
272.27253615051256,324.4288938138672
280.5384023839673,318.8041323469415
288.4642126530073,312.70897134672305
296.0177299830873,306.1690750398807
303.1900603987491,299.1918433165173
309.9405663643413,291.8163028083416
316.25364438653395,284.05939140213155
322.1033484334919,275.9528609115655
327.4751615950389,267.5169188598469
332.3467710743105,258.7868035712472
336.70583653361336,249.78484711574205
340.53407236852115,240.54895832384585
343.8166781090181,231.11858189671395
346.55057536068256,221.5023951603806
348.7259618266092,211.72405586308213
350.32434079519356,201.8728652903981
351.351024702127,191.9247689218222
351.7990420234921,181.92005964198572
